Time,J0_pos,J1_pos,J2_pos,J3_pos,J4_pos,J0_vel,J1_vel,J2_vel,J3_vel,J4_vel,J0_acc,J1_acc,J2_acc,J3_acc,J4_acc
0.08242011070251465,0.03100000000000002,0.03100000000000002,0.03100000000000002,0.03100000000000002,0.03100000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08244514465332031,0.03200000000000002,0.03200000000000002,0.03200000000000002,0.03200000000000002,0.03200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08246898651123047,0.03300000000000002,0.03300000000000002,0.03300000000000002,0.03300000000000002,0.03300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08249163627624512,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.03400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08251428604125977,0.035000000000000024,0.035000000000000024,0.035000000000000024,0.035000000000000024,0.035000000000000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08253717422485352,0.036000000000000025,0.036000000000000025,0.036000000000000025,0.036000000000000025,0.036000000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08256340026855469,0.037000000000000026,0.037000000000000026,0.037000000000000026,0.037000000000000026,0.037000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0988619327545166,0.03800000000000003,0.03800000000000003,0.03800000000000003,0.03800000000000003,0.03800000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09893274307250977,0.03900000000000003,0.03900000000000003,0.03900000000000003,0.03900000000000003,0.03900000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09896516799926758,0.04000000000000003,0.04000000000000003,0.04000000000000003,0.04000000000000003,0.04000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09899067878723145,0.04100000000000003,0.04100000000000003,0.04100000000000003,0.04100000000000003,0.04100000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0990145206451416,0.04200000000000003,0.04200000000000003,0.04200000000000003,0.04200000000000003,0.04200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09903740882873535,0.04300000000000003,0.04300000000000003,0.04300000000000003,0.04300000000000003,0.04300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0990605354309082,0.04400000000000003,0.04400000000000003,0.04400000000000003,0.04400000000000003,0.04400000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09908318519592285,0.04500000000000003,0.04500000000000003,0.04500000000000003,0.04500000000000003,0.04500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0991060733795166,0.046000000000000034,0.046000000000000034,0.046000000000000034,0.046000000000000034,0.046000000000000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11574053764343262,0.047000000000000035,0.047000000000000035,0.047000000000000035,0.047000000000000035,0.047000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11579465866088867,0.048000000000000036,0.048000000000000036,0.048000000000000036,0.048000000000000036,0.048000000000000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11582374572753906,0.04900000000000004,0.04900000000000004,0.04900000000000004,0.04900000000000004,0.04900000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11584854125976562,0.05000000000000004,0.05000000000000004,0.05000000000000004,0.05000000000000004,0.05000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11587262153625488,0.05100000000000004,0.05100000000000004,0.05100000000000004,0.05100000000000004,0.05100000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11589550971984863,0.05200000000000004,0.05200000000000004,0.05200000000000004,0.05200000000000004,0.05200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11591839790344238,0.05300000000000004,0.05300000000000004,0.05300000000000004,0.05300000000000004,0.05300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11597108840942383,0.05400000000000004,0.05400000000000004,0.05400000000000004,0.05400000000000004,0.05400000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13227200508117676,0.05500000000000004,0.05500000000000004,0.05500000000000004,0.05500000000000004,0.05500000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13233232498168945,0.05600000000000004,0.05600000000000004,0.05600000000000004,0.05600000000000004,0.05600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13236570358276367,0.057000000000000044,0.057000000000000044,0.057000000000000044,0.057000000000000044,0.057000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13239526748657227,0.058000000000000045,0.058000000000000045,0.058000000000000045,0.058000000000000045,0.058000000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13242340087890625,0.059000000000000045,0.059000000000000045,0.059000000000000045,0.059000000000000045,0.059000000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13245105743408203,0.060000000000000046,0.060000000000000046,0.060000000000000046,0.060000000000000046,0.060000000000000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1324782371520996,0.06100000000000005,0.06100000000000005,0.06100000000000005,0.06100000000000005,0.06100000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13250494003295898,0.06200000000000005,0.06200000000000005,0.06200000000000005,0.06200000000000005,0.06200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.13253164291381836,0.06300000000000004,0.06300000000000004,0.06300000000000004,0.06300000000000004,0.06300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
